ORD,Site,TempSite,Region,SitePeriod,SiteNum,NameSort,SiteCode,SiteName,FieldSite Region,,,FieldSite Period,SurveyYearNumber,Supervisor,Map,North,East,Elev,ElevMed,ElevMin,ElevMax,EZcode,EnvironmentalZone,Soil,SoilMed,SoilMin,SoilMax,Erosion,ErosionMed,ErosionMin,ErosionMax,OtherSiteAggreg,SpatialDiff,VisibFactors,ModernUse,ModernSettlement,Rainfall,Area,MoundDomestic,MoundCeremonial,MoundQuestionable,MoundTotal,MoundRecorded,DMoundArea,VagueMounding,Architecture,TerraceConfidence,TerraceExtent,Sherd1,Sherd2,Sherd3,Sherd4,RubbleSite,WallBases,Walls,Rubble,Population,PopMin,PopMax,RevPopMethod,PopMethod,stcode,SiteType,SubPeriod1,SubPeriod2,OccEF,OccMF,OccLF,OccTF,OccCL,OccEC,OccMC,OccLC,OccET,OccLT,OccAZ,OccEA,OccLA,OccTot,Group,Comments,NorthOld,EastOld,NorthGIS,EastGIS,Recnum
728,CU-AZ-128,,CU,AZ,128,CU-AZ-128,0,,,,,,,,,2172.18,480,2263,0,0,0,,Lower Piedmont,Deep,,,,None,,,,,,,Settlement,!!!!!!!!!!,680,23,,,,,,,,FALSE,,,VL,L,,,,,,,115,46,115,,AD,,Sm Disp Village,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,4,,2172,480,2172180,480000,3266
729,CU-AZ-129,,CU,AZ,129,CU-AZ-129,0,,,,,,,,,2171.18,479,2275,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Slight,,,,,,,Settlement & Agri,,680,1,,,,,,,,FALSE,,,LM,,,,,,,,25,10,25,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,479,2171180,479000,3267
730,CU-AZ-130,,CU,AZ,130,CU-AZ-130,0,,,,,,,,,2170.91,479,2260,0,0,0,,Deep Soil Alluvium,Shallow,,,,Slight,,,,,,,Settlement & Agri,,680,0.7,,,,,,,,FALSE,,,LM,,,,,,,,18,7,18,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,479,2170910,479000,3268
731,CU-AZ-131,,CU,AZ,131,CU-AZ-131,0,,,,,,,,,2170.59,479,2258,0,0,0,,Deep Soil Alluvium,Medium,,,,Slight,,,,,,,Agricultural,,690,0.3,,,,,,,,FALSE,,,L,,,,,,,,3,2,3,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,479,2170590,479000,3269
732,CU-AZ-132,,CU,AZ,132,CU-AZ-132,0,,,,,,,,,2170.08,479,2280,0,0,0,,Deep Soil Alluvium,Shallow,,,,Slight,,,,,,,Agricultural,,690,0.6,,,,,,,,FALSE,,,LM,,,,,,,,15,6,15,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,479,2170080,479000,3270
733,CU-AZ-133,,CU,AZ,133,CU-AZ-133,0,,,,,,,,,2171.49,479,2292,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,Agricultural,,690,0.8,,,,,,,,FALSE,,,M,,,,,,,,40,20,40,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,479,2171490,479000,3271
734,CU-AZ-134,,CU,AZ,134,CU-AZ-134,0,,,,,,,,,2171.57,478,2270,0,0,0,,Lower Piedmont,Shallow,,,,Slight,,,,,,,None,,690,0.9,,,,,,,,FALSE,,,L,,,,,,,,9,5,9,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2172,478,2171570,478000,3272
735,CU-AZ-135,,CU,AZ,135,CU-AZ-135,0,,,,,,,,,2171.01,479,2288,0,0,0,,Lower Piedmont,Shallow,,,,None,,,,,,,Agricultural,,690,3.8,,,,,,,,FALSE,,,LM,,,,,,,,95,38,95,,AD,,Hamlet,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,4,,2171,479,2171010,479000,3273
736,CU-AZ-136,,CU,AZ,136,CU-AZ-136,0,,,,,,,,,2170.53,478,2265,0,0,0,,Deep Soil Alluvium,Shallow,,,,Slight,,,,,,,Agricultural,,690,0.4,,,,,,,,FALSE,,,LM,,,,,,,,10,4,10,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,478,2170530,478000,3274
737,CU-AZ-137,,CU,AZ,137,CU-AZ-137,0,,,,,,,,,2170.18,478,2288,0,0,0,,Lower Piedmont,Shallow,,,,Slight,,,,,,,Agricultural,,700,0.6,,,,,,,,FALSE,,,L,,,,,,,,6,3,6,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,478,2170180,478000,3275
738,CU-AZ-138,,CU,AZ,138,CU-AZ-138,0,,,,,,,,,2170.88,477,2300,0,0,0,,Lower Piedmont,Shallow,,,,Slight,,,,,,,Agricultural,,700,3.6,,,,,,,,FALSE,,,L,,,,,,,,36,18,36,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,477,2170880,477000,3276
739,CU-AZ-139,,CU,AZ,139,CU-AZ-139,0,,,,,,,,,2171.21,477,2280,0,0,0,,Lower Piedmont,Shallow,,,,Slight,,,,,,,None,,700,0.9,,,,,,,,FALSE,,,L,,,,,,,,9,5,9,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2171,477,2171210,477000,3277
740,CU-AZ-140,,CU,AZ,140,CU-AZ-140,0,,,,,,,,,2170.39,477,2315,0,0,0,,Lower Piedmont,Shallow,,,,Moderate-Deep,,,,,,,Settlement & Agri,,710,12.2,,,,,,,,FALSE,,,L,,,,,,,,122,61,122,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,,2170,477,2170390,477000,3278
741,CU-AZ-141,,CU,AZ,141,CU-AZ-141,0,,,,,,,,,2169.94,477,2305,0,0,0,,Lower Piedmont,Shallow,,,,Moderate,,,,,,,Settlement & Agri,,710,8.7,,,,,,,,FALSE,,,L,,,,,,,,87,44,87,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,477,2169940,477000,3279
742,CU-AZ-142,,CU,AZ,142,CU-AZ-142,0,,,,,,,,,2169.8,476,2318,0,0,0,,Lower Piedmont,Very Shallow,,,,Deep,,,,,,,Agricultural,,710,1,,,,,,,,FALSE,,,L,,,,,,,,10,5,10,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2170,476,2169800,476000,3280
743,CU-AZ-143,,CU,AZ,143,CU-AZ-143,0,,,,,,,,,2169.16,476,2310,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,Settlement & Agri,,720,1.4,,,,,,,,FALSE,,,VL,L,,,,,,,35,14,35,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2169,476,2169160,476000,3281
744,CU-AZ-144,,CU,AZ,144,CU-AZ-144,0,,,,,,,,,2169.41,476,2328,0,0,0,,Lower Piedmont,Shallow,,,,Very Slight,,,,,,,Settlement & Agri,,720,0.6,,,,,,,,FALSE,,,L,,,,,,,,6,3,6,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2169,476,2169410,476000,3282
745,CU-AZ-145,,CU,AZ,145,CU-AZ-145,0,,,,,,,,,2169.09,476,2348,0,0,0,,Lower Piedmont,Medium-Deep,,,,Slight,,,,,,,Settlement & Agri,,730,2.4,,,,,,,,FALSE,,,LM,,,,,,,,60,24,60,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2169,476,2169090,476000,3283
746,CU-AZ-146,,CU,AZ,146,CU-AZ-146,0,,,,,,,,,2168.9,475,2355,0,0,0,,Middle Piedmont,Medium-Deep,,,,Slight,,,,,,,Settlement & Agri,,740,2.2,,,,,,,,FALSE,,,LM,,,,,,,,55,22,55,,AD,,Hamlet,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,4,,2169,475,2168900,475000,3284
747,CU-AZ-147,,CU,AZ,147,CU-AZ-147,0,,,,,,,,,2168.04,476,2295,0,0,0,,Lower Piedmont,Shallow,,,,None,,,,,,,Settlement & Agri,,750,5.3,,,,,,,,FALSE,,,LM,VL,L,,,,,,52,26,52,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2168,476,2168040,476000,3285
748,CU-AZ-148,,CU,AZ,148,CU-AZ-148,0,,,,,,,,,2166.48,475,2355,0,0,0,,Middle Piedmont,Shallow,,,,None,,,,,,,Agricultural,,750,0.4,1,,,,,,,FALSE,,,L,,,,,,,,4,2,4,,HC,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2166,475,2166480,475000,3286
749,CU-AZ-149,,CU,AZ,149,CU-AZ-149,0,,,,,,,,,2166.07,476,2360,0,0,0,,Middle Piedmont,Shallow,,,,Slight,,,,,,,Settlement & Agri,,740,1.4,,,,,,,,FALSE,,,VL,L,,,,,,,7,3,7,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2166,476,2166070,476000,3287
750,CU-AZ-150,,CU,AZ,150,CU-AZ-150,0,,,,,,,,,2166.08,476,2345,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,Settlement & Graz,,740,0.3,,,,,,,,FALSE,,,M,,,,,,,,15,8,15,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2166,476,2166080,476000,3288
751,CU-AZ-151,,CU,AZ,151,CU-AZ-151,0,,,,,,,,,2166.19,476,2355,0,0,0,,Middle Piedmont,Shallow,,,,Deep,,,,,,,Settlement & Graz,,740,0.4,,,,,,,,FALSE,,,L,,,,,,,,4,2,4,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2166,476,2166190,476000,3289
752,CU-AZ-152,,CU,AZ,152,CU-AZ-152,0,,,,,,,,,2167.64,476,2290,0,0,0,,Lower Piedmont,Shallow,,,,Moderate,,,,,,,Grazing,,730,0.6,,,,,,,,FALSE,,,L,,,,,,,,6,3,6,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2168,476,2167640,476000,3290
753,CU-AZ-153,,CU,AZ,153,CU-AZ-153,0,,,,,,,,,2168.17,477,2313,0,0,0,,Lower Piedmont,Medium-Deep,,,,Slight,,,,,,,Agricultural,,720,4.7,,,,,,,,FALSE,,,L,,,,,,,,47,24,47,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2168,477,2168170,477000,3291
754,CU-AZ-154,,CU,AZ,154,CU-AZ-154,0,,,,,,,,,2168.32,476,2303,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,Agricultural,,730,1.5,1,,,,,,,FALSE,,,L,,,,,,,,15,8,15,,HC,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2168,476,2168320,476000,3292
755,CU-AZ-155,,CU,AZ,155,CU-AZ-155,0,,,,,,,,,2168.72,476,2335,0,0,0,,Lower Piedmont,Shallow,,,,Very Slight,,,,,,,Agricultural,,730,2.5,1,,,,,,,FALSE,,,L,M,,,,,,,65,33,65,,AD,,Hamlet,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,,2169,476,2168720,476000,3293
756,CU-AZ-156,,CU,AZ,156,CU-AZ-156,0,,,,,,,,,2168.91,477,2313,0,0,0,,Lower Piedmont,Shallow,,,,Slight-Moderate,,,,,,,Settlement & Agri,,720,3,,,,,,,,FALSE,,,L,,,,,,,,30,15,30,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2169,477,2168910,477000,3294
757,CU-AZ-157,,CU,AZ,157,CU-AZ-157,0,,,,,,,,,2169.55,480,2265,0,0,0,,Deep Soil Alluvium,Medium,,,,Very Slight,,,,,,,Settlement & Agri,,690,6,,,,,,,,FALSE,,,L,M,,,,,,,60,30,60,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,,2170,480,2169550,480000,3295
758,CU-AZ-158,,CU,AZ,158,CU-AZ-158,0,,,,,,,,,2169.17,479,2270,0,0,0,,Lower Piedmont,Medium-Deep,,,,Very Slight,,,,,,,Settlement & Agri,,690,3.6,,,,,,,,FALSE,,,L,,,,,,,,36,18,36,,AD,,Hamlet,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,4,,2169,479,2169170,479000,3296
759,CU-AZ-159,,CU,AZ,159,CU-AZ-159,0,,,,,,,,,2167.83,478,2358,0,0,0,,Middle Piedmont,Shallow,,,,Deep,,,,,,,Agricultural,,710,0.5,,,,,,,,FALSE,,,LM,,,,,,,,13,5,13,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2168,478,2167830,478000,3297
760,CU-AZ-160,,CU,AZ,160,CU-AZ-160,0,,,,,,,,,2168,477,2320,0,0,0,,Lower Piedmont,Medium,,,,Deep,,,,,,,Agricultural,,710,2.9,,,,,,,,FALSE,,,L,,,,,,,,29,15,29,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2168,477,2168000,477000,3298
761,CU-AZ-161,,CU,AZ,161,CU-AZ-161,0,,,,,,,,,2166.84,477,2320,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,Agricultural,,720,1,,,,,,,,FALSE,,,VL,L,LM,,,,,,13,5,13,,AD,,Small Hamlet,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,,2167,477,2166840,477000,3299
762,CU-AZ-162,,CU,AZ,162,CU-AZ-162,0,,,,,,,,,2165.48,480,2285,0,0,0,,Lower Piedmont,Shallow,,,,Moderate,,,,,,,Settlement,,700,1.5,1,,,,,,,FALSE,,,L,LM,,,,,,,15,8,15,,HC,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2165,480,2165480,480000,3300
763,CU-AZ-163,,CU,AZ,163,CU-AZ-163,0,,,,,,,,,2166.45,480,2280,0,0,0,,Lower Piedmont,Shallow,,,,Moderate,,,,,,,None,,690,0.8,,,,,,,,FALSE,,,L,,,,,,,,8,4,8,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2166,480,2166450,480000,3301
764,CU-AZ-164,,CU,AZ,164,CU-AZ-164,0,,,,,,,,,2168.43,481,2258,0,0,0,,Lower Piedmont,Medium,,,,None,,,,,,,Settlement & Agri,,680,1,,,,,,,,FALSE,,,L,,,,,,,,10,5,10,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2168,481,2168430,481000,3302
765,CU-AZ-165,,CU,AZ,165,CU-AZ-165,0,,,,,,,,,2168.4,482,2262,0,0,0,,Lower Piedmont,Medium,,,,None,,,,,,,Settlement & Agri,,670,1.8,,,,,,,,FALSE,,,L,,,,,,,,18,9,18,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2168,482,2168400,482000,3303
766,CU-AZ-166,,CU,AZ,166,CU-AZ-166,0,,,,,,,,,2167.72,482,2260,0,0,0,,Lower Piedmont,Deep,,,,None,,,,,,,Agricultural,,670,2.8,,,,,,,,FALSE,,,LM,,,,,,,,70,28,70,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2168,482,2167720,482000,3304
767,CU-AZ-167,,CU,AZ,167,CU-AZ-167,0,,,,,,,,,2169.02,482,2250,0,0,0,,Lower Piedmont,Medium-Deep,,,,Moderate,,,,,,,Settlement & Agri,,670,3.8,,,,,,,,FALSE,,,LM,,,,,,,,95,38,95,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,,2169,482,2169020,482000,3305
768,CU-AZ-168,,CU,AZ,168,CU-AZ-168,0,,,,,,,,,2169.34,483,2249,0,0,0,,Lower Piedmont,Deep,,,,None,,,,,,,Settlement & Agri,,670,0.4,,,,,,,,FALSE,,,L,,,,,,,,4,2,4,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2169,483,2169340,483000,3306
769,CU-AZ-169,,CU,AZ,169,CU-AZ-169,0,,,,,,,,,2168.85,483,2275,0,0,0,,Lower Piedmont,Medium,,,,Moderate,,,,,,,Settlement & Agri,,670,1.8,,,,,,,,FALSE,,,L,,,,,,,,18,9,18,,AD,,Small Hamlet,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4,,2169,483,2168850,483000,3307
770,CU-AZ-170,,CU,AZ,170,CU-AZ-170,0,,,,,,,,,2167.11,483,2310,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,Settlement & Agri,,670,0.3,,,,,,,,FALSE,,,L,,,,,,,,3,1,3,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2167,483,2167110,483000,3308
771,CU-AZ-171,,CU,AZ,171,CU-AZ-171,0,,,,,,,,,2166.24,482,2308,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,Settlement & Agri,,670,13.5,,,,,,,,FALSE,,,L,LM,MH,,,,,,280,135,280,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2166,482,2166240,482000,3309
772,CU-AZ-172,,CU,AZ,172,CU-AZ-172,0,,,,,,,,,2165.69,484,2368,0,0,0,,Middle Piedmont,Very Shallow,,,,Moderate,,,,,,,Agricultural,,660,0.6,,,,,,,,FALSE,,,LM,,,,,,,,0,0,0,,AD,,Ceremonial Ctr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2166,484,2165690,484000,3310
773,CU-AZ-173,,CU,AZ,173,CU-AZ-173,0,,,,,,,,,2166.81,483,2290,0,0,0,,Lower Piedmont,Medium-Deep,,,,None,,,,,,,Settlement & Agri,,670,19.8,,,,,,,,FALSE,,,L,LM,,,,,,,333,144,333,,AD,,Sm Disp Village,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,4,,2167,483,2166810,483000,3311
774,CU-AZ-174,,CU,AZ,174,CU-AZ-174,0,,,,,,,,,2166.88,484,2302,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,Grazing,,660,1.8,,,,,,,,FALSE,,,LM,,,,,,,,45,18,45,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2167,484,2166880,484000,3312
775,CU-AZ-175,,CU,AZ,175,CU-AZ-175,0,,,,,,,,,2167.3,484,2290,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,Grazing,,660,2.3,,,,,,,,FALSE,,,LM,,,,,,,,58,23,58,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2167,484,2167300,484000,3313
776,CU-AZ-176,,CU,AZ,176,CU-AZ-176,0,,,,,,,,,2168.17,484,2278,0,0,0,,Lower Piedmont,Medium-Deep,,,,None,,,,,,,Agricultural,,660,24.4,5,,,,,,,FALSE,,,L,LM,,,,,,,360,161,360,,AD,,Sm Disp Village,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,4,,2168,484,2168170,484000,3314
777,CU-AZ-177,,CU,AZ,177,CU-AZ-177,0,,,,,,,,,2168.24,485,2320,0,0,0,,Lower Piedmont,Medium,,,,Slight-Moderate,,,,,,,Agricultural,,660,2.2,,,,,,,,FALSE,,,L,,,,,,,,22,11,22,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2168,485,2168240,485000,3315
778,CU-AZ-178,,CU,AZ,178,CU-AZ-178,0,,,,,,,,,2169.28,485,2295,0,0,0,,Lower Piedmont,Shallow,,,,Moderate,,,,,,,Agricultural,,660,0.2,,,,,,,,FALSE,,,L,,,,,,,,2,1,2,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2169,485,2169280,485000,3316
779,CU-AZ-179,,CU,AZ,179,CU-AZ-179,0,,,,,,,,,2169.59,485,2267,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Slight-Moderate,,,,,,,Settlement & Agri,,660,38.5,,,,,,,,FALSE,,,L,,,,,,,,385,193,385,,AD,,Sm Disp Village,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,4,,2170,485,2169590,485000,3317
780,CU-AZ-180,,CU,AZ,180,CU-AZ-180,0,,,,,,,,,2171.14,483,2245,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,660,3.2,,,,,,,,FALSE,,,LM,,,,,,,,80,32,80,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,483,2171140,483000,3318
781,CU-AZ-181,,CU,AZ,181,CU-AZ-181,0,,,,,,,,,2171.31,484,2244,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Agricultural,,660,0.9,,,,,,,,FALSE,,,L,,,,,,,,9,5,9,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,484,2171310,484000,3319
782,CU-AZ-182,,CU,AZ,182,CU-AZ-182,0,,,,,,,,,2170.12,485,2246,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,660,0.8,,,,,,,,FALSE,,,L,,,,,,,,8,4,8,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2170,485,2170120,485000,3320
783,CU-AZ-183,,CU,AZ,183,CU-AZ-183,0,,,,,,,,,2169.96,485,2250,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,660,2.8,,,,,,,,FALSE,,,L,,,,,,,,28,14,28,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,,2170,485,2169960,485000,3321
784,CU-AZ-184,,CU,AZ,184,CU-AZ-184,0,,,,,,,,,2169.38,486,2268,0,0,0,,Lower Piedmont,Medium,,,,Slight,,,,,,,Agricultural,,650,2.2,1,,,,,,,FALSE,,,LM,M,,,,,,,60,28,60,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2169,486,2169380,486000,3322
785,CU-AZ-185,,CU,AZ,185,CU-AZ-185,0,,,,,,,,,2168.65,487,2365,0,0,0,,Middle Piedmont,Shallow,,,,Slight-Moderate,,,,,,,Grazing,,650,2.6,13,,,,,156,,TRUE,,,VL,,,,,,,,43,43,43,,HC,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2169,487,2168650,487000,3323
786,CU-AZ-186,,CU,AZ,186,CU-AZ-186,0,,,,,,,,,2170.08,486,2262,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Very Slight,,,,,,,Settlement & Agri,,650,22,1,,,,,3025,,FALSE,,,L,,,,,,,,220,110,220,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,,2170,486,2170080,486000,3324
787,CU-AZ-187,,CU,AZ,187,CU-AZ-187,0,,,,,,,,,2170.22,487,2278,0,0,0,,Lower Piedmont,Shallow,,,,Moderate,,,,,,,"Graz, Agri, & Set",,650,39,,,,,,,,FALSE,,,L,,,,,,,,390,195,390,,AD,,Sm Disp Village,0,0,0,1,2,1,0,1,1,1,1,1,0,1,0,0,4,,2170,487,2170220,487000,3325
788,CU-AZ-188,,CU,AZ,188,CU-AZ-188,0,,,,,,,,,2169.5,487,2365,0,0,0,,Middle Piedmont,Very Shallow,,,,Moderate,,,,,,,Grazing,,650,0.2,,,,,,,,FALSE,,,VL,,,,,,,,0,0,0,,AD,,Ceremonial Ctr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,487,2169500,487000,3326
789,CU-AZ-189,,CU,AZ,189,CU-AZ-189,0,,,,,,,,,2170.39,488,2263,0,0,0,,Lower Piedmont,Shallow,,,,Slight,,,,,,,Settlement & Graz,,640,2.4,,,,,,,,FALSE,,,L,,,,,,,,24,12,24,,AD,,Hamlet,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,4,,2170,488,2170390,488000,3327
790,CU-AZ-190,,CU,AZ,190,CU-AZ-190,0,,,,,,,,,2170.83,488,2240,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,640,1.1,,,,,,,,FALSE,,,L,,,,,,,,11,6,11,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2171,488,2170830,488000,3328
791,CU-AZ-191,,CU,AZ,191,CU-AZ-191,0,,,,,,,,,2170.83,489,2248,0,0,0,,Deep Soil Alluvium,Medium-Deep,,,,None,,,,,,,Settlement & Agri,,640,2.2,,,,,,,,FALSE,,,L,,,,,,,,22,11,22,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,489,2170830,489000,3329
792,CU-AZ-192,,CU,AZ,192,CU-AZ-192,0,,,,,,,,,2170.28,489,2253,0,0,0,,Lower Piedmont,Medium-Deep,,,,None,,,,,,,Settlement & Agri,,640,0.9,,,,,,,,FALSE,,,L,,,,,,,,9,5,9,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,489,2170280,489000,3330
