ORD,Site,TempSite,Region,SitePeriod,SiteNum,NameSort,SiteCode,SiteName,FieldSite Region,,,FieldSite Period,SurveyYearNumber,Supervisor,Map,North,East,Elev,ElevMed,ElevMin,ElevMax,EZcode,EnvironmentalZone,Soil,SoilMed,SoilMin,SoilMax,Erosion,ErosionMed,ErosionMin,ErosionMax,OtherSiteAggreg,SpatialDiff,VisibFactors,ModernUse,ModernSettlement,Rainfall,Area,MoundDomestic,MoundCeremonial,MoundQuestionable,MoundTotal,MoundRecorded,DMoundArea,VagueMounding,Architecture,TerraceConfidence,TerraceExtent,Sherd1,Sherd2,Sherd3,Sherd4,RubbleSite,WallBases,Walls,Rubble,Population,PopMin,PopMax,RevPopMethod,PopMethod,stcode,SiteType,SubPeriod1,SubPeriod2,OccEF,OccMF,OccLF,OccTF,OccCL,OccEC,OccMC,OccLC,OccET,OccLT,OccAZ,OccEA,OccLA,OccTot,Group,Comments,NorthOld,EastOld,NorthGIS,EastGIS,Recnum
793,CU-AZ-193,,CU,AZ,193,CU-AZ-193,0,,,,,,,,,2170,489,2263,0,0,0,,Lower Piedmont,Medium-Deep,,,,None,,,,,,,Settlement & Graz,,640,0.4,,,,,,,,FALSE,,,L,,,,,,,,4,2,4,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,489,2170000,489000,3331
794,CU-AZ-194,,CU,AZ,194,CU-AZ-194,0,,,,,,,,,2169.82,488,2278,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,Settlement & Graz,,640,0.2,,,,,,,,FALSE,,,L,,,,,,,,2,1,2,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,488,2169820,488000,3332
795,CU-AZ-195,,CU,AZ,195,CU-AZ-195,0,,,,,,,,,2169.52,488,2300,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,Settlement & Graz,,640,0.7,,,,,,,,FALSE,,,L,,,,,,,,7,4,7,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,488,2169520,488000,3333
796,CU-AZ-196,,CU,AZ,196,CU-AZ-196,0,,,,,,,,,2169.69,489,2283,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,Settlement & Agri,,640,1.3,,,,,,,,FALSE,,,L,,,,,,,,13,7,13,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,489,2169690,489000,3334
797,CU-AZ-197,,CU,AZ,197,CU-AZ-197,0,,,,,,,,,2169.73,490,2281,0,0,0,,Lower Piedmont,Medium,,,,None,,,,,,,Settlement & Graz,,640,2.8,,,,,,,,FALSE,,,L,,,,,,,,28,14,28,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,490,2169730,490000,3335
798,CU-AZ-198,,CU,AZ,198,CU-AZ-198,0,,,,,,,,,2170.23,489,2262,0,0,0,,Lower Piedmont,Shallow-Mediu,,,,Slight,,,,,,,Settlement & Agri,,640,35,1,,,,,2500,,FALSE,,,L,LM,,,,,,,725,300,725,,AD,,Lg Disp Village,0,0,0,0,2,1,0,2,2,2,1,1,0,1,0,0,4,,2170,489,2170230,489000,3336
799,CU-AZ-199,,CU,AZ,199,CU-AZ-199,0,,,,,,,,,2170.18,490,2255,0,0,0,,Lower Piedmont,Deep,,,,None,,,,,,,Settlement,,630,2.5,,,,,,,,FALSE,,,L,,,,,,,,25,13,25,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,490,2170180,490000,3337
800,CU-AZ-200,,CU,AZ,200,CU-AZ-200,0,,,,,,,,,2169.71,490,2270,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Very Slight,,,,,,,Settlement & Agri,,640,3.2,,,,,,,,FALSE,,,L,,,,,,,,32,16,32,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,,2170,490,2169710,490000,3338
801,CU-AZ-201,,CU,AZ,201,CU-AZ-201,0,,,,,,,,,2169.41,490,2293,0,0,0,,Lower Piedmont,Medium,,,,Very Slight,,,,,,,Settlement & Agri,,640,2,,,,,,,,FALSE,,,LM,,,,,,,,50,20,50,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,,2169,490,2169410,490000,3339
802,CU-AZ-202,,CU,AZ,202,CU-AZ-202,0,,,,,,,,,2169.42,490,2278,0,0,0,,Lower Piedmont,Shallow,,,,Moderate-Deep,,,,,,,Settlement & Agri,,630,7,,,,,,,,FALSE,,,L,,,,,,,,70,35,70,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2169,490,2169420,490000,3340
803,CU-AZ-203,,CU,AZ,203,CU-AZ-203,0,,,,,,,,,2170,491,2278,0,0,0,,Lower Piedmont,Shallow,,,,Very Slight,,,,,,,"Graz, Agri, & Set",,630,36.5,,,,,,,,FALSE,,,L,MH,,,,,,,1733,867,1733,,AD,,Lg Disp Village,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,4,,2170,491,2170000,491000,3341
804,CU-AZ-204,,CU,AZ,204,CU-AZ-204,0,,,,,,,,,2170.8,490,2244,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,630,15,,,,,,,,FALSE,,,L,,,,,,,,150,75,150,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,,2171,490,2170800,490000,3342
805,CU-AZ-205,,CU,AZ,205,CU-AZ-205,0,,,,,,,,,2171.18,490,2239,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,630,5.9,,,,,,,,FALSE,,,LM,,,,,,,,148,59,148,,AD,,Sm Nucl Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,490,2171180,490000,3343
806,CU-AZ-206,,CU,AZ,206,CU-AZ-206,0,,,,,,,,,2170.98,491,2238,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,630,2.8,,,,,,,,FALSE,,,L,,,,,,,,28,0,28,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,491,2170980,491000,3344
807,CU-AZ-207,,CU,AZ,207,CU-AZ-207,0,,,,,,,,,2171.25,491,2238,0,0,0,,Saline Lakeshore Plain,Deep,,,,None,,,,,,,Settlement & Agri,,630,1.3,,,,,,,,FALSE,,,L,,,,,,,,13,7,13,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,491,2171250,491000,3345
808,CU-AZ-208,,CU,AZ,208,CU-AZ-208,0,,,,,,,,,2170.71,492,2238,0,0,0,,Deep Soil Alluvium,Medium-Deep,,,,None,,,,,,,Agricultural,,630,6.2,2,,,,,1784,,FALSE,,,L,,,,,,,,62,31,62,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2171,492,2170710,492000,3346
809,CU-AZ-209,,CU,AZ,209,CU-AZ-209,0,,,,,,,,,2170.68,491,2240,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,630,1.3,,,,,,,,FALSE,,,LM,,,,,,,,33,13,33,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,491,2170680,491000,3347
810,CU-AZ-210,,CU,AZ,210,CU-AZ-210,0,,,,,,,,,2169.92,491,2249,0,0,0,,Lower Piedmont,Medium,,,,None,,,,,,,Settlement & Agri,,630,1.6,,,,,,,,FALSE,,,L,,,,,,,,16,8,16,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,491,2169920,491000,3348
811,CU-AZ-211,,CU,AZ,211,CU-AZ-211,0,,,,,,,,,2169.56,492,2253,0,0,0,,Lower Piedmont,Shallow,,,,None,,,,,,,Settlement & Agri,,630,4,,,,,,,,FALSE,,,LM,,,,,,,,100,40,100,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,492,2169560,492000,3349
812,CU-AZ-212,,CU,AZ,212,CU-AZ-212,0,,,,,,,,,2168.95,493,2270,0,0,0,,Lower Piedmont,Shallow,,,,Slight,,,,,,,Settlement & Agri,,620,1,,,,,,,,FALSE,,,L,,,,,,,,10,5,10,,AD,,Small Hamlet,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,4,,2169,493,2168950,493000,3350
813,CU-AZ-213,,CU,AZ,213,CU-AZ-213,0,,,,,,,,,2168.54,492,2298,0,0,0,,Lower Piedmont,Shallow,,,,Slight,,,,,,,Settlement & Agri,,620,0.7,2,,,,,,,TRUE,,,VL,L,M,,,,,,8,4,8,,HC,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2169,492,2168540,492000,3351
814,CU-AZ-214,,CU,AZ,214,CU-AZ-214,0,,,,,,,,,2168.11,493,2314,0,0,0,,Lower Piedmont,Deep,,,,Slight,,,,,,,Settlement & Agri,,620,111,27,,,,,10462.5,,FALSE,,,LM,,,,,,,,2775,1110,2775,,AD,,Barrio of Center,0,0,0,1,0,1,0,1,1,1,2,3,0,1,0,0,4,,2168,493,2168110,493000,3352
815,CU-AZ-215,,CU,AZ,215,CU-AZ-215,0,,,,,,,,,2169.09,493,2255,0,0,0,,Lower Piedmont,Shallow,,,,Slight,,,,,,,Settlement & Agri,,620,0.9,,,,,,,,FALSE,,,L,LM,,,,,,,14,6,14,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2169,493,2169090,493000,3353
816,CU-AZ-216,,CU,AZ,216,CU-AZ-216,0,,,,,,,,,2169.09,493,2255,0,0,0,,Lower Piedmont,Shallow,,,,Slight,,,,,,,Settlement & Agri,,620,1.4,,,,,,,,FALSE,,,VL,L,,,,,,,7,3,7,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2169,493,2169090,493000,3354
817,CU-AZ-217,,CU,AZ,217,CU-AZ-217,0,,,,,,,,,2169.32,494,2250,0,0,0,,Lower Piedmont,Shallow,,,,Slight-Moderate,,,,,,,"Graz, Agri, & Set",,620,9.5,1,,,,,,,FALSE,,,VL,MH,M,L,,,,,245,116,245,,AD,,Sm Nucl Village,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,,2169,494,2169320,494000,3355
818,CU-AZ-218,,CU,AZ,218,CU-AZ-218,0,,,,,,,,,2170.28,493,2238,0,0,0,,Saline Lakeshore Plain,Deep,,,,None,,,,,,,Settlement & Agri,,620,10,7,,,,,7344,,FALSE,,,MH,,,,,,,,500,250,500,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2170,493,2170280,493000,3356
819,CU-AZ-219,,CU,AZ,219,CU-AZ-219,0,,,,,,,,,2170.54,493,2238,0,0,0,,Saline Lakeshore Plain,Deep,,,,None,,,,,,,Agricultural,,620,4.2,,,,,,,,FALSE,,,MH,,,,,,,,210,105,210,,AD,,Salt Station,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,,2171,493,2170540,493000,3357
820,CU-AZ-220,,CU,AZ,220,CU-AZ-220,0,,,,,,,,,2170.89,493,2237,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,None,,620,0.5,1,,,,,4000,,FALSE,,,MH,,,,,,,,30,15,30,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,493,2170890,493000,3358
821,CU-AZ-221,,CU,AZ,221,CU-AZ-221,0,,,,,,,,,2170.85,493,2237,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,None,,620,1.1,,,,,,,,FALSE,,,MH,,,,,,,,0,0,0,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,493,2170850,493000,3359
822,CU-AZ-222,,CU,AZ,222,CU-AZ-222,0,,,,,,,,,2170.72,493,2237,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,None,,620,0.1,,,,,,,,FALSE,,,L,,,,,,,,2,1,2,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,493,2170720,493000,3360
823,CU-AZ-223,,CU,AZ,223,CU-AZ-223,0,,,,,,,,,2170.65,493,2237,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,None,,620,0.3,,,,,,,,FALSE,,,L,,,,,,,,3,1,3,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,493,2170650,493000,3361
824,CU-AZ-224,,CU,AZ,224,CU-AZ-224,0,,,,,,,,,2170.7,494,2236,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,None,,620,0.8,,,,,,,,FALSE,,,L,,,,,,,,2,1,2,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,494,2170700,494000,3362
825,CU-AZ-225,,CU,AZ,225,CU-AZ-225,0,,,,,,,,,2170.88,494,2236,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,None,,620,2,,,,,,,,FALSE,,,L,,,,,,,,0,0,0,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,494,2170880,494000,3363
826,CU-AZ-226,,CU,AZ,226,CU-AZ-226,0,,,,,,,,,2171.31,494,2235,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,None,,610,0.1,,,,,,,,FALSE,,,L,,,,,,,,0,0,0,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,494,2171310,494000,3364
827,CU-AZ-227,,CU,AZ,227,CU-AZ-227,0,,,,,,,,,2171.47,495,2235,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,None,,610,1.5,4,,,,,8050,,FALSE,,,L,,,,,,,,80,40,80,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,495,2171470,495000,3365
828,CU-AZ-228,,CU,AZ,228,CU-AZ-228,0,,,,,,,,,2172.88,494,2234,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,None,,620,1.2,,,,,,,,FALSE,,,MH,,,,,,,,0,0,0,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2173,494,2172880,494000,3366
829,CU-AZ-229,,CU,AZ,229,CU-AZ-229,0,,,,,,,,,2173.21,494,2234,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,None,,620,1.2,,,,,,,,FALSE,,,MH,,,,,,,,0,0,0,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2173,494,2173210,494000,3367
830,CU-AZ-230,,CU,AZ,230,CU-AZ-230,0,,,,,,,,,2173.51,494,2233,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,None,,620,0.8,,,,,,,,FALSE,,,MH,,,,,,,,0,0,0,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2174,494,2173510,494000,3368
831,CU-AZ-231,,CU,AZ,231,CU-AZ-231,0,,,,,,,,,2173.69,495,2232,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,None,,610,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2174,495,2173690,495000,3369
832,CU-AZ-232,,CU,AZ,232,CU-AZ-232,0,,,,,,,,,2171.46,495,2235,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,None,,610,0.4,,,,,,,,FALSE,,,L,,,,,,,,20,10,20,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,495,2171460,495000,3370
833,CU-AZ-233,,CU,AZ,233,CU-AZ-233,0,,,,,,,,,2171.11,495,2235,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,None,,610,0.5,1,,,,,3600,,FALSE,,,L,,,,,,,,40,20,40,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,495,2171110,495000,3371
834,CU-AZ-234,,CU,AZ,234,CU-AZ-234,0,,,,,,,,,2170.68,495,2235,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,Settlement,,610,1.7,,,,,,,,FALSE,,,L,,,,,,,,0,0,0,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,495,2170680,495000,3372
835,CU-AZ-235,,CU,AZ,235,CU-AZ-235,0,,,,,,,,,2170.45,495,2235,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,Settlement,,610,0.1,,,,,,,,FALSE,,,L,,,,,,,,0,0,0,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,495,2170450,495000,3373
836,CU-AZ-236,,CU,AZ,236,CU-AZ-236,0,,,,,,,,,2170.39,495,2237,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,None,,610,0.1,,,,,,,,FALSE,,,LM,,,,,,,,0,0,0,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,495,2170390,495000,3374
837,CU-AZ-237,,CU,AZ,237,CU-AZ-237,0,,,,,,,,,2170.1,495,2237,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,None,,610,0.2,,,,,,,,FALSE,,,L,,,,,,,,0,0,0,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2170,495,2170100,495000,3375
838,CU-AZ-238,,CU,AZ,238,CU-AZ-238,0,,,,,,,,,2169.59,495,2237,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,None,,610,0.6,3,,,,,5300,,TRUE,,,MH,,,,,,,,40,20,40,,HC,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2170,495,2169590,495000,3376
839,CU-AZ-239,,CU,AZ,239,CU-AZ-239,0,,,,,,,,,2169.14,495,2238,0,0,0,,Saline Lakeshore Plain,Deep,,,,Slight,,,,,,,Settlement & Graz,,610,0.5,,,,,,,,FALSE,,,M,L,H,,,,,,25,13,25,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2169,495,2169140,495000,3377
840,CU-AZ-240,,CU,AZ,240,CU-AZ-240,0,,,,,,,,,2168.8,495,2238,0,0,0,,Saline Lakeshore Plain,Deep,,,,None,,,,,,,None,,610,1,1,,,,,900,,TRUE,,,VL,L,,,,,,,10,5,10,,HC,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2169,495,2168800,495000,3378
841,CU-AZ-241,,CU,AZ,241,CU-AZ-241,0,,,,,,,,,2169.36,496,2235,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,None,,610,0.4,,,,,,,,FALSE,,,H,,,,,,,,0,0,0,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2169,496,2169360,496000,3379
842,CU-AZ-242,,CU,AZ,242,CU-AZ-242,0,,,,,,,,,2169.13,496,2235,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,None,,610,1,1,,,,,,,TRUE,,,L,,,,,,,,10,5,10,,HC,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2169,496,2169130,496000,3380
843,CU-AZ-243,,CU,AZ,243,CU-AZ-243,0,,,,,,,,,2168.44,496,2238,0,0,0,,Saline Lakeshore Plain,Deep,,,,None,,,,,,,Settlement & Agri,,610,2,1,,,,,7000,,FALSE,,,L,,,,,,,,20,10,20,,HC,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2168,496,2168440,496000,3381
844,CU-AZ-244,,CU,AZ,244,CU-AZ-244,0,,,,,,,,,2168.22,496,2238,0,0,0,,Saline Lakeshore Plain,Deep,,,,None,,,,,,,Settlement & Agri,,610,0.2,,,,,,,,FALSE,,,L,,,,,,,,10,5,10,,AD,,Salt Station,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,,2168,496,2168220,496000,3382
845,CU-AZ-245,,CU,AZ,245,CU-AZ-245,0,,,,,,,,,2167.99,496,2238,0,0,0,,Saline Lakeshore Plain,Deep,,,,None,,,,,,,Settlement & Agri,,610,0.4,1,,,,,3600,,TRUE,,,L,,,,,,,,10,5,10,,HC,,Salt Station,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,,2168,496,2167990,496000,3383
846,CU-AZ-246,,CU,AZ,246,CU-AZ-246,0,,,,,,,,,2168.15,495,2240,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,610,0.4,,,,,,,,FALSE,,,L,,,,,,,,4,2,4,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2168,495,2168150,495000,3384
847,CU-AZ-247,,CU,AZ,247,CU-AZ-247,0,,,,,,,,,2167.5,494,2295,0,0,0,,Lower Piedmont,Deep,,,,Slight,,,,,,,Settlement & Agri,,620,14,7,,,,,4000,,FALSE,,,L,VL,MH,,,,,,224,99,224,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,,2168,494,2167500,494000,3385
848,CU-AZ-248,,CU,AZ,248,CU-AZ-248,0,,,,,,,,,2167.62,494,2250,0,0,0,,Deep Soil Alluvium,Shallow,,,,Slight,,,,,,,Settlement & Agri,,620,1.2,,,,,,,,FALSE,,,L,,,,,,,,12,6,12,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2168,494,2167620,494000,3386
849,CU-AZ-249,,CU,AZ,249,CU-AZ-249,0,Ecatepec,,,,,,,,2166.7,494,2295,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Moderate,,,,,,,"Graz, Agri, & Set",,620,127.6,32,,,,,16947,,FALSE,,,LM,M,,,,,,,3190,1276,3190,,AD,,Barrio of Center,0,0,1,2,2,1,0,1,1,0,1,1,0,1,0,0,4,,2167,494,2166700,494000,3387
850,CU-AZ-250,,CU,AZ,250,CU-AZ-250,0,,,,,,,,,2167.34,494,2255,0,0,0,,Lower Piedmont,Shallow,,,,Slight,,,,,,,Settlement & Agri,,620,0.5,,,,,,,,FALSE,,,L,,,,,,,,5,3,5,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2167,494,2167340,494000,3388
851,CU-AZ-251,,CU,AZ,251,CU-AZ-251,0,,,,,,,,,2167.4,495,2249,0,0,0,,Deep Soil Alluvium,Shallow,,,,Slight,,,,,,,Settlement & Agri,,610,0.4,,,,,,,,FALSE,,,L,,,,,,,,4,2,4,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2167,495,2167400,495000,3389
852,CU-AZ-252,,CU,AZ,252,CU-AZ-252,0,,,,,,,,,2167.19,495,2250,0,0,0,,Lower Piedmont,Deep,,,,None,,,,,,,Settlement,,610,1.9,,,,,,,,FALSE,,,LM,,,,,,,,48,19,48,,AD,,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2167,495,2167190,495000,3390
853,CU-AZ-253,,CU,AZ,253,CU-AZ-253,0,,,,,,,,,2167.43,496,2239,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,610,0.8,3,,,,,4500,,TRUE,,,L,,,,,,,,30,15,30,,HC,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2167,496,2167430,496000,3391
854,CU-AZ-254,,CU,AZ,254,CU-AZ-254,0,,,,,,,,,2167.72,496,2238,0,0,0,,Saline Lakeshore Plain,Deep,,,,None,,,,,,,Settlement & Agri,,610,2.8,11,,,,,8400,,TRUE,,,L,,,,,,,,110,55,110,,HC,,Salt Station,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4,,2168,496,2167720,496000,3392
855,CU-AZ-255,,CU,AZ,255,CU-AZ-255,0,,,,,,,,,2167.18,496,2238,0,0,0,,Saline Lakeshore Plain,Deep,,,,None,,,,,,,Settlement,,610,9.2,2,,,,,4525,,FALSE,,,LM,,,,,,,,230,92,230,,AD,,Sm Nucl Village,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2167,496,2167180,496000,3393
856,CU-AZ-256,,CU,AZ,256,CU-AZ-256,0,,,,,,,,,2166.55,495,2249,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,610,24,,,,,,,,FALSE,,,L,M,H,,,,,,440,218,440,,AD,,Sm Disp Village,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4,,2167,495,2166550,495000,3394
857,CU-AZ-257,,CU,AZ,257,CU-AZ-257,0,,,,,,,,,2166.03,495,2275,0,0,0,,Lower Piedmont,Shallow-Medium,,,,None,,,,,,,Settlement,,610,21,,,,,,,,FALSE,,,LM,,,,,,,,525,210,525,,AD,,Lg Nucl Village,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,4,,2166,495,2166030,495000,3395
858,CU-AZ-258,,CU,AZ,258,CU-AZ-258,0,,,,,,,,,2166.21,495,2275,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,"Graz, Agri, & Set",,620,5.2,,,,,,,,FALSE,,,VL,L,,,,,,,26,10,26,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2166,495,2166210,495000,3396
