ORD,Site,TempSite,Region,SitePeriod,SiteNum,NameSort,SiteCode,SiteName,FieldSite Region,,,FieldSite Period,SurveyYearNumber,Supervisor,Map,North,East,Elev,ElevMed,ElevMin,ElevMax,EZcode,EnvironmentalZone,Soil,SoilMed,SoilMin,SoilMax,Erosion,ErosionMed,ErosionMin,ErosionMax,OtherSiteAggreg,SpatialDiff,VisibFactors,ModernUse,ModernSettlement,Rainfall,Area,MoundDomestic,MoundCeremonial,MoundQuestionable,MoundTotal,MoundRecorded,DMoundArea,VagueMounding,Architecture,TerraceConfidence,TerraceExtent,Sherd1,Sherd2,Sherd3,Sherd4,RubbleSite,WallBases,Walls,Rubble,Population,PopMin,PopMax,RevPopMethod,PopMethod,stcode,SiteType,SubPeriod1,SubPeriod2,OccEF,OccMF,OccLF,OccTF,OccCL,OccEC,OccMC,OccLC,OccET,OccLT,OccAZ,OccEA,OccLA,OccTot,Group,Comments,NorthOld,EastOld,NorthGIS,EastGIS,Recnum
859,CU-AZ-259,,CU,AZ,259,CU-AZ-259,0,,,,,,,,,2165.69,495,2265,0,0,0,,Lower Piedmont,Very Shallow,,,,Deep,,,,,,,Settlement & Graz,,610,3,,,,,,,,FALSE,,,LM,,,,,,,,75,30,75,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2166,495,2165690,495000,3397
860,CU-AZ-260,,CU,AZ,260,CU-AZ-260,0,,,,,,,,,2165.88,494,2305,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,Settlement & Graz,,620,2.2,1,,,,,,,FALSE,,,L,,,,,,,,22,11,22,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2166,494,2165880,494000,3398
861,CU-AZ-261,,CU,AZ,261,CU-AZ-261,0,,,,,,,,,2165.5,495,2265,0,0,0,,Lower Piedmont,Shallow,,,,None,,,,,,,Settlement,,610,1.6,,,,,,,,FALSE,,,LM,,,,,,,,40,16,40,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2166,495,2165500,495000,3399
862,CU-AZ-262,,CU,AZ,262,CU-AZ-262,0,,,,,,,,,2165.37,495,2249,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Agricultural,,610,0.9,,,,,,,,FALSE,,,L,,,,,,,,9,5,9,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2165,495,2165370,495000,3400
863,CU-AZ-263,,CU,AZ,263,CU-AZ-263,0,,,,,,,,,2165.77,496,2242,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement,,610,22,3,,,,,3400,,FALSE,,,M,,,,,,,,1100,550,1100,,AD,,Lg Nucl Village,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,4,,2166,496,2165770,496000,3401
864,CU-AZ-264,,CU,AZ,264,CU-AZ-264,0,,,,,,,,,2165.75,497,2238,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,None,,610,18,5,,,,,10000,,FALSE,,,L,H,,,,,,,180,90,180,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2166,497,2165750,497000,3402
865,CU-AZ-265,,CU,AZ,265,CU-AZ-265,0,,,,,,,,,2165.31,497,2237,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,None,,600,0.5,,,,,,,,FALSE,,,M,,,,,,,,0,0,0,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2165,497,2165310,497000,3403
866,CU-AZ-266,,CU,AZ,266,CU-AZ-266,0,,,,,,,,,2165.19,497,2237,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,None,,600,0.5,,,,,,,,FALSE,,,M,,,,,,,,0,0,0,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2165,497,2165190,497000,3404
867,CU-AZ-267,,CU,AZ,267,CU-AZ-267,0,,,,,,,,,2165.14,496,2238,0,0,0,,Saline Lakeshore Plain,Deep,,,,None,,,,,,,None,,610,4.5,,,,,,,,FALSE,,,MH,,,,,,,,45,23,45,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2165,496,2165140,496000,3405
868,CU-AZ-268,,CU,AZ,268,CU-AZ-268,0,,,,,,,,,2164.58,496,2238,0,0,0,,Saline Lakeshore Plain,Deep,,,,None,,,,,,,Settlement,,610,1,,,,,,,,FALSE,,,VL,,,,,,,,20,10,20,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,,2165,496,2164580,496000,3406
869,CU-AZ-269,,CU,AZ,269,CU-AZ-269,0,,,,,,,,,2164.66,496,2239,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,None,,610,1,,,,,,,,FALSE,,,M,,,,,,,,0,0,0,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2165,496,2164660,496000,3407
870,CU-AZ-270,,CU,AZ,270,CU-AZ-270,0,,,,,,,,,2163.93,496,2239,0,0,0,,Saline Lakeshore Plain,Deep,,,,None,,,,,,,Settlement & Agri,,610,0.1,,,,,,,,FALSE,,,L,,,,,,,,0,0,0,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2164,496,2163930,496000,3408
871,CU-AZ-271,,CU,AZ,271,CU-AZ-271,0,,,,,,,,,2163.83,496,2239,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,None,,610,0.1,,,,,,,,FALSE,,,,,,,,,,,0,0,0,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2164,496,2163830,496000,3409
872,CU-AZ-272,,CU,AZ,272,CU-AZ-272,0,,,,,,,,,2163.72,496,2239,0,0,0,,Saline Lakeshore Plain,Deep,,,,None,,,,,,,None,,610,1.3,1,,,,,400,,TRUE,,,LM,,,,,,,,10,5,10,,HC,,Salt Station,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,4,,2164,496,2163720,496000,3410
873,CU-AZ-273,,CU,AZ,273,CU-AZ-273,0,,,,,,,,,2163.45,496,2239,0,0,0,,Saline Lakeshore Plain,Deep,,,,None,,,,,,,None,,610,4.8,,,,,,,,FALSE,,,,,,,,,,,0,0,0,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2163,496,2163450,496000,3411
874,CU-AZ-274,,CU,AZ,274,CU-AZ-274,0,,,,,,,,,2163.08,496,2237,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,None,,610,0.1,,,,,,,,FALSE,,,VL,,,,,,,,0,0,0,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2163,496,2163080,496000,3412
875,CU-AZ-275,,CU,AZ,275,CU-AZ-275,0,,,,,,,,,2162.58,496,2237,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,None,,610,2.4,,,,,,,,FALSE,,,VL,,,,,,,,0,0,0,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2163,496,2162580,496000,3413
876,CU-AZ-276,,CU,AZ,276,CU-AZ-276,0,,,,,,,,,2163.24,495,2238,0,0,0,,Saline Lakeshore Plain,Deep,,,,None,,,,,,,None,,610,0.1,,,,,,,,FALSE,,,VL,,,,,,,,0,0,0,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2163,495,2163240,495000,3414
877,CU-AZ-277,,CU,AZ,277,CU-AZ-277,0,,,,,,,,,2163.9,495,2246,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,610,18,,,,,,,,FALSE,,,L,M,H,,,,,,450,180,450,,AD,,Sm Disp Village,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,4,,2164,495,2163900,495000,3415
878,CU-AZ-278,,CU,AZ,278,CU-AZ-278,0,,,,,,,,,2164.45,495,2255,0,0,0,,Lower Piedmont,Deep,,,,None,,,,,,,Settlement & Agri,,610,6,,,,,,,,FALSE,,,L,M,,,,,,,150,60,150,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2164,495,2164450,495000,3416
879,CU-AZ-279,,CU,AZ,279,CU-AZ-279,0,,,,,,,,,2164.33,494,2288,0,0,0,,Lower Piedmont,Shallow-Medium,,,,None,,,,,,,Settlement & Agri,,620,2.5,,,,,,,,FALSE,,,LM,,,,,,,,63,25,63,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,,2164,494,2164330,494000,3417
880,CU-AZ-280,,CU,AZ,280,CU-AZ-280,0,,,,,,,,,2164.36,493,2310,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Slight,,,,,,,Settlement & Agri,,620,1.1,,,,,,,,FALSE,,,L,,,,,,,,11,6,11,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2164,493,2164360,493000,3418
881,CU-AZ-281,,CU,AZ,281,CU-AZ-281,0,,,,,,,,,2163.95,494,2295,0,0,0,,Lower Piedmont,Shallow-Medium,,,,None,,,,,,,Settlement & Agri,,620,3,,,,,,,,FALSE,,,LM,,,,,,,,75,30,75,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2164,494,2163950,494000,3419
882,CU-AZ-282,,CU,AZ,282,CU-AZ-282,0,,,,,,,,,2163.6,494,2298,0,0,0,,Lower Piedmont,Medium,,,,Slight,,,,,,,Settlement & Agri,,620,1.4,,,,,,,,FALSE,,,L,,,,,,,,14,7,14,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2164,494,2163600,494000,3420
883,CU-AZ-283,,CU,AZ,283,CU-AZ-283,0,,,,,,,,,2163.57,495,2255,0,0,0,,Lower Piedmont,Shallow,,,,Moderate,,,,,,,Settlement,,610,2.3,,,,,,,,FALSE,,,L,,,,,,,,23,13,23,,AD,,Hamlet,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,4,,2164,495,2163570,495000,3421
884,CU-AZ-284,,CU,AZ,284,CU-AZ-284,0,,,,,,,,,2162.52,494,2260,0,0,0,,Lower Piedmont,Medium,,,,Slight,,,,,,,Settlement & Agri,,610,0.9,,,,,,,,FALSE,,,L,,,,,,,,9,5,9,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2163,494,2162520,494000,3422
885,CU-AZ-285,,CU,AZ,285,CU-AZ-285,0,,,,,,,,,2162.31,494,2244,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,None,,610,7.2,1,,,,,,,FALSE,,,L,,,,,,,,72,36,72,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2162,494,2162310,494000,3423
886,CU-AZ-286,,CU,AZ,286,CU-AZ-286,0,,,,,,,,,2161.58,494,2238,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,None,,610,2.5,,,,,,,,FALSE,,,M,,,,,,,,0,0,0,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2162,494,2161580,494000,3424
887,CU-AZ-287,,CU,AZ,287,CU-AZ-287,0,,,,,,,,,2161.3,495,2238,0,0,0,,Saline Lakeshore Plain,Deep,,,,None,,,,,,,None,,610,3.7,,,,,,,,FALSE,,,LM,,,,,,,,93,37,93,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2161,495,2161300,495000,3425
888,CU-AZ-288,,CU,AZ,288,CU-AZ-288,0,,,,,,,,,2160.71,494,2240,0,0,0,,Deep Soil Alluvium,Medium,,,,Very Slight,,,,,,,Settlement & Agri,,610,3.1,1,,,,,1750,,FALSE,,,L,,,,,,,,31,16,31,,AD,,Hamlet,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,4,,2161,494,2160710,494000,3426
889,CU-AZ-289,,CU,AZ,289,CU-AZ-289,0,,,,,,,,,2160.42,494,2238,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,Settlement,,600,9.5,,,,,,,,FALSE,,,H,,,,,,,,0,0,0,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2160,494,2160420,494000,3427
890,CU-AZ-290,,CU,AZ,290,CU-AZ-290,0,,,,,,,,,2159.85,494,2237,0,0,0,,Saline Lakebed,Deep,,,,None,,,,,,,None,,600,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2160,494,2159850,494000,3428
891,CU-AZ-291,,CU,AZ,291,CU-AZ-291,0,,,,,,,,,2160.41,494,2239,0,0,0,,Saline Lakeshore Plain,Deep,,,,None,,,,,,,Settlement & Agri,,610,0.6,,,,,,,,FALSE,,,L,,,,,,,,6,3,6,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2160,494,2160410,494000,3429
892,CU-AZ-292,,CU,AZ,292,CU-AZ-292,0,,,,,,,,,2160.97,493,2248,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,610,20.5,,,,,,,,FALSE,,,L,,,,,,,,205,103,205,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,,2161,493,2160970,493000,3430
893,CU-AZ-293,,CU,AZ,293,CU-AZ-293,0,,,,,,,,,2161.48,493,2295,0,0,0,,Deep Soil Alluvium,Deep,,,,Very Slight,,,,,,,Settlement & Agri,,620,5.2,,,,,,,,FALSE,,,LM,,,,,,,,130,52,130,,AD,,Sm Nucl Village,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,4,,2161,493,2161480,493000,3431
894,CU-AZ-294,,CU,AZ,294,CU-AZ-294,0,,,,,,,,,2161.88,493,2270,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Very Slight,,,,,,,Settlement,,610,0.4,,,,,,,,FALSE,,,L,,,,,,,,4,2,4,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,,2162,493,2161880,493000,3432
895,CU-AZ-295,,CU,AZ,295,CU-AZ-295,0,,,,,,,,,2161.58,492,2263,0,0,0,,Deep Soil Alluvium,Deep,,,,Slight,,,,,,,Settlement & Agri,,620,11.7,,,,,,,,FALSE,,,L,,,,,,,,117,59,117,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2162,492,2161580,492000,3433
896,CU-AZ-296,,CU,AZ,296,CU-AZ-296,0,,,,,,,,,2162.01,492,2275,0,0,0,,Lower Piedmont,Deep,,,,Very Slight,,,,,,,"Graz, Agri, & Set",,620,5.3,,,,,,,,FALSE,,,VL,L,,,,,,,27,11,27,,AD,,Hamlet,0,0,0,2,0,1,0,1,1,1,1,1,0,1,0,0,4,,2162,492,2162010,492000,3434
897,CU-AZ-297,,CU,AZ,297,CU-AZ-297,0,,,,,,,,,2162.28,492,2275,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Slight,,,,,,,Settlement & Agri,,620,3.6,,,,,,,,FALSE,,,L,,,,,,,,36,18,36,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2162,492,2162280,492000,3435
898,CU-AZ-298,,CU,AZ,298,CU-AZ-298,0,,,,,,,,,2162.56,492,2295,0,0,0,,Lower Piedmont,Shallow-Medium,,,,None,,,,,,,Settlement & Agri,,620,3,,,,,,,,FALSE,,,VL,L,,,,,,,15,6,15,,AD,,Small Hamlet,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,4,,2163,492,2162560,492000,3436
899,CU-AZ-299,,CU,AZ,299,CU-AZ-299,0,,,,,,,,,2163.19,491,2333,0,0,0,,Lower Piedmont,Medium,,,,Moderate-Deep,,,,,,,Settlement & Agri,,620,2.9,,,,,,,,FALSE,,,L,,,,,,,,29,15,29,,AD,,Hamlet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,,2163,491,2163190,491000,3437
900,CU-AZ-300,,CU,AZ,300,CU-AZ-300,0,,,,,,,,,2162.68,491,2305,0,0,0,,Lower Piedmont,Shallow,,,,Slight-Moderate,,,,,,,Settlement & Agri,,620,1.2,,,,,,,,FALSE,,,L,,,,,,,,12,6,12,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2163,491,2162680,491000,3438
901,CU-AZ-301,,CU,AZ,301,CU-AZ-301,0,,,,,,,,,2162.55,492,2300,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Moderate,,,,,,,Agricultural,,620,2.6,,,,,,,,FALSE,,,VL,L,,,,,,,13,5,13,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,,2163,492,2162550,492000,3439
902,CU-AZ-302,,CU,AZ,302,CU-AZ-302,0,,,,,,,,,2161.93,491,2280,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Moderate-Heavy,,,,,,,Settlement & Agri,,620,0.3,,,,,,,,FALSE,,,VL,L,,,,,,,2,1,2,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2162,491,2161930,491000,3440
903,CU-AZ-303,,CU,AZ,303,CU-AZ-303,0,,,,,,,,,2161.85,491,2295,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Moderate-Heavy,,,,,,,Settlement & Agri,,620,0.3,,,,,,,,FALSE,,,L,,,,,,,,3,2,3,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2162,491,2161850,491000,3441
904,CU-AZ-304,,CU,AZ,304,CU-AZ-304,0,,,,,,,,,2161.64,491,2275,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Moderate-Heavy,,,,,,,Settlement & Agri,,620,0.6,,,,,,,,FALSE,,,L,,,,,,,,6,3,6,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,,2162,491,2161640,491000,3442
905,CU-AZ-305,,CU,AZ,305,CU-AZ-305,0,,,,,,,,,2160.98,491,2415,0,0,0,,Middle Piedmont,Shallow,,,,Slight-Moderate,,,,,,,Grazing & Agri,,620,1,,,,,,,,FALSE,,,VL,,,,,,,,0,0,0,,AD,,Ceremonial Ctr,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,,2161,491,2160980,491000,3443
906,CU-AZ-306,,CU,AZ,306,CU-AZ-306,0,,,,,,,,,2161.48,492,2288,0,0,0,,Lower Piedmont,Shallow,,,,Deep,,,,,,,"Graz, Agri, & Set",,620,4.5,1,,,,,400,,FALSE,,,L,,,,,,,,45,23,45,,AD,,Hamlet,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,4,,2161,492,2161480,492000,3444
907,CU-AZ-307,,CU,AZ,307,CU-AZ-307,0,,,,,,,,,2161.27,492,2270,0,0,0,,Deep Soil Alluvium,Deep,,,,Slight-Moderate,,,,,,,Settlement & Agri,,620,0.6,,,,,,,,FALSE,,,L,,,,,,,,6,3,6,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2161,492,2161270,492000,3445
908,CU-AZ-308,,CU,AZ,308,CU-AZ-308,0,,,,,,,,,2161.16,492,2260,0,0,0,,Deep Soil Alluvium,Deep,,,,Slight-Moderate,,,,,,,Settlement & Agri,,620,0.3,,,,,,,,FALSE,,,L,,,,,,,,3,2,3,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2161,492,2161160,492000,3446
909,CU-AZ-309,,CU,AZ,309,CU-AZ-309,0,,,,,,,,,2160.29,493,2245,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,None,,610,1.7,,,,,,,,FALSE,,,L,,,,,,,,17,9,17,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2160,493,2160290,493000,3447
910,CU-AZ-310,,CU,AZ,310,CU-AZ-310,0,,,,,,,,,2159.8,493,2239,0,0,0,,Saline Lakeshore Plain,Deep,,,,None,,,,,,,Settlement,,610,19,1,,,,,2500,,FALSE,,,L,,,,,,,,190,95,190,,AD,,Sm Disp Village,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,4,,2160,493,2159800,493000,3448
911,CU-AZ-311,,CU,AZ,311,CU-AZ-311,0,,,,,,,,,2159.29,492,2238,0,0,0,,Saline Lakeshore Plain,Deep,,,,None,,,,,,,None,,610,0.4,,,,,,,,FALSE,,,L,,,,,,,,4,2,4,,AD,,Salt Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2159,492,2159290,492000,3449
912,CU-AZ-312,,CU,AZ,312,CU-AZ-312,0,,,,,,,,,2159.7,491,2244,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement,,620,35,,,,,,,,FALSE,,,VL,M,,,,,,,350,175,350,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,,2160,491,2159700,491000,3450
913,CU-AZ-313,,CU,AZ,313,CU-AZ-313,0,,,,,,,,,2159.42,491,2263,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Moderate-Deep,,,,,,,Settlement & Graz,,620,9.8,,,,,,,,FALSE,,,L,,,,,,,,98,49,98,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,,2159,491,2159420,491000,3451
914,CU-AZ-314,,CU,AZ,314,CU-AZ-314,0,,,,,,,,,2158.87,491,2245,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement,,620,7.6,4,,,,,1200,,FALSE,,,L,,,,,,,,76,38,76,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2159,491,2158870,491000,3452
915,CU-AZ-315,,CU,AZ,315,CU-AZ-315,0,,,,,,,,,2158.42,490,2270,0,0,0,,Lower Piedmont,Shallow-Medium,,,,Moderate-Deep,,,,,,,Grazing,,620,6,,,,,,,,FALSE,,,LM,,,,,,,,150,60,150,,AD,,Sm Nucl Village,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4,,2158,490,2158420,490000,3453
916,CU-AZ-316,,CU,AZ,316,CU-AZ-316,0,,,,,,,,,2158.48,489,2240,0,0,0,,Lower Piedmont,Deep,,,,None,,,,,,,Settlement & Agri,,620,1,,,,,,,,FALSE,,,L,,,,,,,,10,5,10,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2158,489,2158480,489000,3454
917,CU-AZ-317,,CU,AZ,317,CU-AZ-317,0,,,,,,,,,2158.26,489,2247,0,0,0,,Deep Soil Alluvium,Deep,,,,Deep,,,,,,,Settlement & Agri,,620,0.8,,,,,,,,FALSE,,,L,,,,,,,,8,4,8,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2158,489,2158260,489000,3455
918,CU-AZ-318,,CU,AZ,318,CU-AZ-318,0,,,,,,,,,2158.44,489,2239,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,620,0.7,,,,,,,,FALSE,,,L,,,,,,,,7,4,7,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2158,489,2158440,489000,3456
919,CU-AZ-319,,CU,AZ,319,CU-AZ-319,0,,,,,,,,,2158.14,489,2248,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Agricultural,,620,0.6,,,,,,,,FALSE,,,L,,,,,,,,6,3,6,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2158,489,2158140,489000,3457
920,CU-AZ-320,,CU,AZ,320,CU-AZ-320,0,,,,,,,,,2158.39,489,2247,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement,,620,1,,,,,,,,FALSE,,,LM,,,,,,,,25,10,25,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2158,489,2158390,489000,3458
921,CU-AZ-321,,CU,AZ,321,CU-AZ-321,0,,,,,,,,,2158.19,489,2247,0,0,0,,Deep Soil Alluvium,Deep,,,,None,,,,,,,Settlement & Agri,,630,0.3,,,,,,,,FALSE,,,L,,,,,,,,3,2,3,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2158,489,2158190,489000,3459
922,CU-AZ-322,,CU,AZ,322,CU-AZ-322,0,,,,,,,,,2158.71,489,2250,0,0,0,,Lower Piedmont,Deep,,,,None,,,,,,,None,,620,4.8,,,,,,,,FALSE,,,LM,,,,,,,,120,48,120,,AD,,Sm Nucl Village,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2159,489,2158710,489000,3460
923,CU-AZ-323,,CU,AZ,323,CU-AZ-323,0,,,,,,,,,2158.97,489,2275,0,0,0,,Lower Piedmont,Shallow,,,,Moderate,,,,,,,Settlement & Graz,,630,0.1,,,,,,,,FALSE,,,VL,,,,,,,,0,0,0,,AD,,Ceremonial Ctr,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,4,,2159,489,2158970,489000,3461
924,CU-AZ-324,,CU,AZ,324,CU-AZ-324,0,,,,,,,,,2159.4,489,2335,0,0,0,,Lower Piedmont,Shallow,,,,Slight,,,,,,,Settlement & Graz,,620,0.6,,,,,,,,FALSE,,,L,,,,,,,,6,3,6,,AD,,Small Hamlet,0,0,0,0,0,1,0,0,,0,0,1,0,0,0,0,4,,2159,489,2159400,489000,3462
925,CU-AZ-325,,CU,AZ,325,CU-AZ-325,0,,,,,,,,,2159.55,489,2338,0,0,0,,Lower Piedmont,Shallow,,,,Slight,,,,,,,Settlement & Graz,,620,0.6,,,,,,,,FALSE,,,L,,,,,,,,6,3,6,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2160,489,2159550,489000,3463
